province,district,distid,yq,year,quarter,wave_anqar,gov_anqar,age_anqar,com_anqar,hea_anqar,com1,com2,com3,com3a,com3b,acts,acts_combat,acts_ci,acts_criminal,oti_d_s,oti_d_e,oti_d_m,oti_p_s,oti_p_e,nsp_d_s,nsp_d_e,nsp_d_m,nsp_p_s,nsp_p_e,lgcd_d_s,lgcd_d_e,lgcd_d_m,lgcd_p_s,lgcd_p_e,ai_d_s,orbat,eco_viirs,eco_dmsp,population,tot_d_s,tot_d_e,tot_d_m
Nangarhar,Chaparhar,806,2013q1,2013,1,19,0.058266116,0.165065764,-0.160112444,-0.068299321,-0.68956985,0.84375,0.9375,0.34375,0.59375,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,,,81,76381,0,0,0
Nangarhar,Chaparhar,806,2015q3,2015,3,,,,,,,,,,,,,,,0,0,0,0,0,0,213586,50983.84161,0,9,0,0,0,0,0,1031,,115.18023899999999,,76381,0,213586,50983.84161
Nangarhar,Chaparhar,806,2002q2,2002,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,76381,0,0,0
Nangarhar,Chaparhar,806,2006q1,2006,1,,,,,,,,,,,16,13,0,0,0,0,0,0,0,77465,57341,181874.3265,7,5,0,0,0,0,0,,,,,76381,77465,57341,181874.3265
Nangarhar,Chaparhar,806,2011q4,2011,4,14,,,,,,,,,,26,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122058,,,62,76381,0,0,0
Nangarhar,Chaparhar,806,2006q2,2006,2,,,,,,,,,,,12,8,0,0,0,0,0,0,0,22954,78789,169219.6764,6,16,0,0,0,0,0,,,,,76381,22954,78789,169219.6764
Nangarhar,Chaparhar,806,2016q2,2016,2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,,,,76381,0,0,0
Nangarhar,Chaparhar,806,2009q3,2009,3,5,0.542645904,,,,0.134237172,,,,,18,8,0,1,0,0,0,0,0,22411,20538,38107.71157,6,4,0,536201,237434.7974,0,5,,,,64,76381,22411,556739,275542.5089
Nangarhar,Chaparhar,806,2016q1,2016,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,,228.70075409999998,,76381,0,0,0
Nangarhar,Chaparhar,806,2005q4,2005,4,,,,,,,,,,,4,3,0,0,0,0,0,0,0,211073,31345,170453.639,19,3,0,0,0,0,0,,,,,76381,211073,31345,170453.639
Nangarhar,Chaparhar,806,2003q2,2003,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,76381,0,0,0
Nangarhar,Chaparhar,806,2008q4,2008,4,2,-0.734620869,,,-0.633116476,-0.024623023,,,,,12,6,0,1,0,0,0,0,0,32097,162189,86036.71822000001,2,16,493652.48,55000,213626.4297,2,1,,,,16,76381,525749.48,217189,299663.1479
Nangarhar,Chaparhar,806,2004q2,2004,2,,,,,,,,,,,4,4,0,0,0,0,0,0,0,361231,0,44493.14939,17,0,0,0,0,0,0,,,,,76381,361231,0,44493.14939
Nangarhar,Chaparhar,806,2004q1,2004,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,82804,0,2758.902519,9,0,0,0,0,0,0,,,,,76381,82804,0,2758.902519
Nangarhar,Chaparhar,806,2008q1,2008,1,,,,,,,,,,,4,3,0,0,0,0,0,0,0,1981,17884,69748.99474,1,2,178344,0,36891.02344,2,0,,,,16,76381,180325,17884,106640.0182
Nangarhar,Chaparhar,806,2010q2,2010,2,8,2.079468283,2.918266684,,,0.781024244,,,,,23,9,0,1,0,0,0,0,0,0,21598,4570.953751,0,3,0,0,0,0,0,131777,,,98,76381,0,21598,4570.953751
Nangarhar,Chaparhar,806,2005q2,2005,2,,,,,,,,,,,2,1,0,0,0,0,0,0,0,130065,29978,146016.5682,49,3,0,0,0,0,0,,,,,76381,130065,29978,146016.5682
Nangarhar,Chaparhar,806,2006q4,2006,4,,,,,,,,,,,2,2,0,0,0,0,0,0,0,144359,126911,109301.6576,14,13,0,0,0,0,0,,,,,76381,144359,126911,109301.6576
Nangarhar,Chaparhar,806,2013q4,2013,4,22,-0.363291269,-0.773525459,-0.112145253,,-0.607779291,0.75,0.96875,0.15625,0.8125,112,9,0,9,0,0,0,0,0,51559,0,73504.58507999999,2,0,0,0,0,0,0,190,,,81,76381,51559,0,73504.58507999999
Nangarhar,Chaparhar,806,2002q4,2002,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,76381,0,0,0
Nangarhar,Pachier Agam,807,2008q2,2008,2,,,,,,,,,,,6,2,0,0,0,0,0,0,0,43037,0,1134.834297,2,0,9585,0,78798.90234,1,0,,,,0.01,56796,52622,0,79933.73664
Nangarhar,Pachier Agam,807,2008q4,2008,4,2,1.44484496,,,0.240327604,1.764693316,,,,,4,1,1,0,0,0,0,0,0,695868,0,140222.1785,40,0,71128,0,20322.28516,1,0,,,,0.01,56796,766996,0,160544.4637
Nangarhar,Pachier Agam,807,2013q3,2013,3,21,0.381956437,-0.773525459,0.121180861,-2.231516312,-0.390706451,1,1,0.375,0.625,64,7,0,3,0,0,0,0,0,536895,0,138962.6597,19,0,0,0,0,0,0,478,,,0.01,56796,536895,0,138962.6597
Nangarhar,Pachier Agam,807,2006q4,2006,4,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2002q3,2002,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2003q3,2003,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2014q2,2014,2,24,1.045281962,-0.460661718,0.581623461,0.8494291,-0.199998762,2.0625,1,0.0625,0.9375,116,15,0,12,0,0,0,0,0,435773,0,373458.0882,16,0,0,0,0,0,0,0,,57.57241933,,56796,435773,0,373458.0882
Nangarhar,Pachier Agam,807,2016q3,2016,3,,,,,,,,,,,,,,,0,0,0,0,0,0,81633,1712.6560359999999,0,3,0,0,0,0,0,0,,,,56796,0,81633,1712.6560359999999
Nangarhar,Pachier Agam,807,2009q3,2009,3,5,,,,,,,,,,18,9,1,1,0,0,0,0,0,193093,75361,244920.8988,8,3,0,92559,117950.42800000001,0,4,,,,0.01,56796,193093,167920,362871.3268
Nangarhar,Pachier Agam,807,2010q2,2010,2,8,,,,,,,,,,11,4,1,0,0,0,0,0,0,83945,839269,318188.3971,6,43,0,0,0,0,0,112184,,,0.01,56796,83945,839269,318188.3971
Nangarhar,Pachier Agam,807,2005q1,2005,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2015q2,2015,2,,,,,,,,,,,,,,,0,0,0,0,0,25626,159199,256940.5633,1,6,0,0,0,0,0,453,,186.43892240000002,,56796,25626,159199,256940.5633
Nangarhar,Pachier Agam,807,2010q1,2010,1,7,,,,,,,,,,7,3,0,0,0,0,0,0,0,88339,222938,352226.6234,7,20,0,25838,25838,0,1,213243,,,0.01,56796,88339,248776,378064.6234
Nangarhar,Pachier Agam,807,2011q4,2011,4,14,0.725169088,-0.609644452,-0.112276856,-0.549014208,0.383880494,0.566666667,0.633333333,0.3,0.333333333,11,0,0,1,0,0,0,0,0,0,0,4029.654694,0,0,0,0,0,0,0,585868,,,0.01,56796,0,0,4029.654694
Nangarhar,Pachier Agam,807,2013q1,2013,1,19,0.650835223,-0.304229848,-0.130958791,0.352326205,0.290415151,-0.59375,0.96875,0.5,0.46875,20,4,0,2,0,0,0,0,0,0,0,4029.654694,0,0,0,0,0,0,0,1392,,,0.01,56796,0,0,4029.654694
Nangarhar,Pachier Agam,807,2010q4,2010,4,10,,,,,,,,,,10,2,0,0,0,0,0,0,0,0,193718,80979.11341,0,13,0,0,0,0,0,38856,,,0.01,56796,0,193718,80979.11341
Nangarhar,Pachier Agam,807,2007q4,2007,4,,,,,,,,,,,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2003q2,2003,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2012q1,2012,1,15,-0.061471494,0.665647749,-0.447992355,-1.830920573,-0.342505356,-0.75,1,0.266666667,0.733333333,25,10,0,1,0,0,0,0,0,0,0,4029.654694,0,0,0,0,0,0,0,1033888,,,0.01,56796,0,0,4029.654694
Nangarhar,Pachier Agam,807,2013q4,2013,4,22,2.401257179,-1.0863892,0.608012922,,0.523784269,1.5625,0.875,0.1875,0.6875,88,3,0,9,0,0,0,0,0,639720,0,255296.6147,23,0,0,0,0,0,0,127,,,0.01,56796,639720,0,255296.6147
Nangarhar,Pachier Agam,807,2003q1,2003,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2012q2,2012,2,16,-0.459381407,1.188983461,-0.793159951,0.499818273,-1.542713494,0,1,0,1,12,5,0,0,0,0,0,0,0,0,0,4029.654694,0,0,0,0,0,0,0,759261,,,0.01,56796,0,0,4029.654694
Nangarhar,Pachier Agam,807,2011q1,2011,1,11,0.045746142,0.211415948,,,0.465320209,,0.836065574,0.180327869,0.655737705,8,4,0,0,0,0,0,0,0,0,167267,39679.741219999996,0,8,0,0,0,0,0,111874,,,0.01,56796,0,167267,39679.741219999996
Nangarhar,Pachier Agam,807,2006q1,2006,1,,,,,,,,,,,17,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2002q1,2002,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2011q3,2011,3,13,,,,,,,,,,16,7,0,0,0,0,0,0,0,0,75136,10020.061529999999,0,4,0,0,0,0,0,362727,,,0.01,56796,0,75136,10020.061529999999
Nangarhar,Pachier Agam,807,2016q1,2016,1,,,,,,,,,,,,,,,0,0,0,0,0,0,166075,35563.28433,0,7,0,0,0,0,0,679,,332.6877683,,56796,0,166075,35563.28433
Nangarhar,Pachier Agam,807,2004q4,2004,4,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2005q3,2005,3,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2016q2,2016,2,,,,,,,,,,,,,,,0,0,0,0,0,0,62620,12596.8862,0,3,0,0,0,0,0,0,,,,56796,0,62620,12596.8862
Nangarhar,Pachier Agam,807,2012q3,2012,3,17,-3.651505243,-1.0863892,-1.02270118,0.172058123,-2.181014504,0.25,1,0,1,9,4,0,1,0,0,0,0,0,0,0,4029.654694,0,0,0,0,0,0,0,92035,,,0.01,56796,0,0,4029.654694
Nangarhar,Pachier Agam,807,2006q2,2006,2,,,,,,,,,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2015q4,2015,4,,,,,,,,,,,,,,,0,0,0,0,0,0,304266,94568.20078,0,10,0,0,0,0,0,0,,332.6877683,,56796,0,304266,94568.20078
Nangarhar,Pachier Agam,807,2004q2,2004,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2007q1,2007,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2010q3,2010,3,9,,,,,,,,,,3,2,0,0,0,0,0,0,0,38387,150423,145233.8662,2,13,0,0,0,0,0,117781,,,0.01,56796,38387,150423,145233.8662
Nangarhar,Pachier Agam,807,2014q3,2014,3,25,-0.635693384,-0.877813373,,,-0.481579066,1.166666667,,,,119,4,1,0,0,0,0,0,0,95761,261579,406596.6691,4,9,0,0,0,0,0,0,,444.17972639999994,,56796,95761,261579,406596.6691
Nangarhar,Pachier Agam,807,2014q4,2014,4,26,,,,,,,,,,47,3,0,3,0,0,0,0,0,56966,147405,386108.0999,2,6,0,0,0,0,0,0,,527.6493941000001,,56796,56966,147405,386108.0999
Nangarhar,Pachier Agam,807,2005q2,2005,2,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2013q2,2013,2,20,1.097732003,-1.0863892,-0.009049093,-1.318158027,0.377921843,-0.25,0.9375,0.375,0.5625,30,3,0,0,0,0,0,0,0,562320,0,57374.94614,21,0,0,0,0,0,0,1081,,,0.01,56796,562320,0,57374.94614
Nangarhar,Pachier Agam,807,2009q2,2009,2,4,2.511401295,,,,1.380796846,,,,,8,6,1,0,0,0,0,0,0,294370,208903,280099.1952,13,8,157310.73,175226.73,238971.3318,6,3,,,,0.01,56796,451680.73,384129.73,519070.527
Nangarhar,Pachier Agam,807,2011q2,2011,2,12,-0.825984509,-0.585807215,-1.184535607,,-0.674223847,-0.533333333,0.5,0.466666667,0.033333333,19,9,0,0,0,0,0,0,0,0,6615,13926.886419999999,0,2,0,0,0,0,0,321224,,,0.01,56796,0,6615,13926.886419999999
Nangarhar,Pachier Agam,807,2004q3,2004,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2015q3,2015,3,,,,,,,,,,,,,,,0,0,0,0,0,23955,900907,195738.4959,1,33,0,0,0,0,0,687,,127.8046429,,56796,23955,900907,195738.4959
Nangarhar,Pachier Agam,807,2005q4,2005,4,,,,,,,,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2007q3,2007,3,,,,,,,,,,,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2006q3,2006,3,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2015q1,2015,1,,,,,,,,,,,5,2,0,0,0,0,0,0,0,81611,656285,324919.8192,4,24,0,0,0,0,0,0,,692.2689801,,56796,81611,656285,324919.8192
Nangarhar,Pachier Agam,807,2003q4,2003,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2002q2,2002,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2014q1,2014,1,23,1.696019917,-1.0863892,0.471095537,,0.099070079,1.3125,1,0.375,0.625,51,5,0,1,0,0,0,0,0,174789,0,304743.6218,7,0,0,0,0,0,0,0,,187.7962026,,56796,174789,0,304743.6218
Nangarhar,Pachier Agam,807,2009q1,2009,1,3,3.781856639,,,-0.356728253,2.744668878,,,,,1,0,1,0,0,0,0,0,0,316314,0,252857.4531,21,0,282975,0,130769.5693,2,0,,,,0.01,56796,599289,0,383627.0224
Nangarhar,Pachier Agam,807,2008q1,2008,1,,,,,,,,,,,11,2,1,1,0,0,0,0,0,0,0,0,0,0,123344,0,24668.80078,1,0,,,,0.01,56796,123344,0,24668.80078
Nangarhar,Pachier Agam,807,2004q1,2004,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2007q2,2007,2,,,,,,,,,,,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2002q4,2002,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,56796,0,0,0
Nangarhar,Pachier Agam,807,2008q3,2008,3,1,,,,,,,,,,7,5,1,0,0,0,0,0,0,63678,0,14273.45846,4,0,7350,140279,73622.60156,1,3,,,,0.01,56796,71028,140279,87896.06002
Nangarhar,Pachier Agam,807,2009q4,2009,4,6,,,,,,,,,,5,2,1,0,0,0,0,0,0,292323,63171,339304.3566,18,4,25838,243628,49028.50024,1,2,,,,0.01,56796,318161,306799,388332.8568
Nangarhar,Pachier Agam,807,2012q4,2012,4,18,0.128080942,-0.752667876,-0.150835019,-1.702729937,-0.446341403,0.133333333,1,0.75,0.25,7,1,0,0,0,0,0,0,0,0,0,4029.654694,0,0,0,0,0,0,0,2522,,,0.01,56796,0,0,4029.654694
Nangarhar,Deh Bala,808,2008q2,2008,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,84176,159554.2358,0,5,0,0,0,0,0,,,,0.01,49424,0,84176,159554.2358
Nangarhar,Deh Bala,808,2009q3,2009,3,5,,,,,,,,,,0,0,0,0,0,0,0,0,0,28375,135923,64017.009179999994,2,7,0,0,0,0,0,,,,0.01,49424,28375,135923,64017.009179999994
Nangarhar,Deh Bala,808,2007q1,2007,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,254164,0,89425.5293,8,0,0,0,0,0,0,,,,,49424,254164,0,89425.5293
Nangarhar,Deh Bala,808,2003q4,2003,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2012q2,2012,2,16,,,,,,,,,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124947,,,0.01,49424,0,0,0
Nangarhar,Deh Bala,808,2002q1,2002,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2010q1,2010,1,7,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,147125,17591.400530000003,0,9,0,0,0,0,0,162781,,,0.01,49424,0,147125,17591.400530000003
Nangarhar,Deh Bala,808,2012q1,2012,1,15,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127065,,,0.01,49424,0,0,0
Nangarhar,Deh Bala,808,2004q3,2004,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2009q4,2009,4,6,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,98056,47425.09529,0,6,0,0,0,0,1,,,,0.01,49424,0,98056,47425.09529
Nangarhar,Deh Bala,808,2009q1,2009,1,3,,,,,,,,,,0,0,0,0,0,0,0,0,0,42114,123099,115787.3078,5,13,0,214106.65,177957.3164,0,1,,,,0.01,49424,42114,337205.65,293744.6242
Nangarhar,Deh Bala,808,2015q4,2015,4,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,292.6946889,,49424,0,0,0
Nangarhar,Deh Bala,808,2012q3,2012,3,17,2.52710532,-0.460661718,0.771576078,-0.686361318,0.693469173,1.5625,0.9375,0.25,0.6875,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44305,,,0.01,49424,0,0,0
Nangarhar,Deh Bala,808,2011q2,2011,2,12,-0.36997331,0.10547267,-0.625983764,,-0.108879711,-0.541666667,0.7,0.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050258,,,0.01,49424,0,0,0
Nangarhar,Deh Bala,808,2013q4,2013,4,22,3.932099823,0.477929505,1.205228722,,1.801170001,1,1,0.5625,0.4375,69,1,0,2,0,0,0,0,0,99135,0,129403.6509,4,0,0,0,0,0,0,0,,,0.01,49424,99135,0,129403.6509
Nangarhar,Deh Bala,808,2008q4,2008,4,2,2.392674346,,,-1.407428902,1.783163731,,,,,2,0,0,1,0,0,0,0,0,85791,114485,101912.6062,8,11,0,0,177957.3164,0,0,,,,0.01,49424,85791,114485,279869.9227
Nangarhar,Deh Bala,808,2005q3,2005,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2005q1,2005,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2011q4,2011,4,14,,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294323,,,0.01,49424,0,0,0
Nangarhar,Deh Bala,808,2013q1,2013,1,19,0.874592345,1.103656987,0.439628694,-0.789371651,0.427358109,0.75,1,0,1,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14314,,,0.01,49424,0,0,0
Nangarhar,Deh Bala,808,2011q3,2011,3,13,-0.587675061,-0.669237545,-1.322928639,,-0.998322973,0.103448276,0.366666667,0.366666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400596,,,0.01,49424,0,0,0
Nangarhar,Deh Bala,808,2010q4,2010,4,10,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,27522,5504.400146,0,1,0,0,0,0,0,1027623,,,0.01,49424,0,27522,5504.400146
Nangarhar,Deh Bala,808,2003q3,2003,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2002q3,2002,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2005q4,2005,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2006q3,2006,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2007q3,2007,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,276010,26238,120349.2253,28,2,0,0,0,0,0,,,,,49424,276010,26238,120349.2253
Nangarhar,Deh Bala,808,2015q1,2015,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,27665,429007,107755.9112,1,14,0,0,0,0,0,0,,554.1975348999999,,49424,27665,429007,107755.9112
Nangarhar,Deh Bala,808,2016q3,2016,3,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2015q2,2015,2,,,,,,,,,,,,,,,0,0,0,0,0,0,49102,28363.15704,0,2,0,0,0,0,0,0,,160.8942957,,49424,0,49102,28363.15704
Nangarhar,Deh Bala,808,2014q4,2014,4,26,-0.451036849,0.634361375,-0.094287751,-0.898625035,-0.674042529,0.838709677,0.96875,0.75,0.21875,41,2,0,2,0,0,0,0,0,24384,181128,156445.3767,1,7,0,0,0,0,0,0,,276.3335335,,49424,24384,181128,156445.3767
Nangarhar,Deh Bala,808,2007q4,2007,4,,,,,,,,,,,3,3,0,0,0,0,0,0,0,73652,3301,154206.4806,9,1,0,0,0,0,0,,,,,49424,73652,3301,154206.4806
Nangarhar,Deh Bala,808,2010q2,2010,2,8,2.922784388,-0.085225229,,,1.761013736,,,,,0,0,0,0,0,0,0,0,0,0,991,5628.275146,0,1,0,0,0,0,0,61269,,,0.01,49424,0,991,5628.275146
Nangarhar,Deh Bala,808,2010q3,2010,3,9,0.41799751,-0.295996591,,0.220129612,0.037182162,,,,,1,1,0,0,0,0,0,0,0,0,0,5504.400146,0,0,0,0,0,0,0,117702,,,0.01,49424,0,0,5504.400146
Nangarhar,Deh Bala,808,2014q1,2014,1,23,3.406818945,0.477929505,1.077309753,,1.368342794,1.25,1,0.25,0.75,52,3,0,2,0,0,0,0,0,52323,0,146638.3819,2,0,0,0,0,0,0,4737,,135.6862154,,49424,52323,0,146638.3819
Nangarhar,Deh Bala,808,2005q2,2005,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2016q1,2016,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,292.6946889,,49424,0,0,0
Nangarhar,Deh Bala,808,2016q2,2016,2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2013q3,2013,3,21,0.850487553,-1.0863892,0.107988131,-1.630622704,-0.069015093,0.5,1,0.3125,0.6875,33,3,0,0,0,0,0,0,0,355523,0,94131.07397,13,0,0,0,0,0,0,525,,,0.01,49424,355523,0,94131.07397
Nangarhar,Deh Bala,808,2014q3,2014,3,25,2.175739974,1.729384469,,,1.141070021,1.375,,,,89,2,0,4,0,0,0,0,0,62042,206316,157182.6057,2,7,0,0,0,0,0,0,,390.1953702,,49424,62042,206316,157182.6057
Nangarhar,Deh Bala,808,2015q3,2015,3,,,,,,,,,,,,,,,0,0,0,0,0,0,75334,5983.515198,0,3,0,0,0,0,0,0,,120.3946801,,49424,0,75334,5983.515198
Nangarhar,Deh Bala,808,2006q4,2006,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,361519,0,32217.04623,20,0,0,0,0,0,0,,,,,49424,361519,0,32217.04623
Nangarhar,Deh Bala,808,2009q2,2009,2,4,,,,,,,,,,4,2,2,0,0,0,0,0,0,61058,234002,116388.4911,6,18,54525,313116.98,28732.441410000003,2,2,,,,0.01,49424,115583,547118.98,145120.9326
Nangarhar,Deh Bala,808,2002q4,2002,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2002q2,2002,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2008q3,2008,3,1,,,,,,,,,,4,2,0,0,0,0,0,0,0,27678,336535,133334.5306,2,20,472698.63,0,147370.6523,2,0,,,,0.01,49424,500376.63,336535,280705.1829
Nangarhar,Deh Bala,808,2004q4,2004,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2004q1,2004,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
Nangarhar,Deh Bala,808,2014q2,2014,2,24,1.414638874,0.165065764,0.474617575,-0.909550373,0.367466087,0.9375,1,0.375,0.625,62,1,0,3,0,0,0,0,0,29210,0,156505.2282,1,0,0,0,0,0,0,0,,38.93880883,,49424,29210,0,156505.2282
Nangarhar,Deh Bala,808,2012q4,2012,4,18,2.004419566,-0.76343308,0.527872059,-0.969639734,0.679718566,0.875,0.9375,0.4375,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5455,,,0.01,49424,0,0,0
Nangarhar,Deh Bala,808,2003q2,2003,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49424,0,0,0
